frame,label,mean_Cy3,mean_GFP,mean_ratio_Cy3/GFP,mean_ratio_GFP/Cy3,std_Cy3,std_GFP,std_ratio_Cy3/GFP,std_ratio_GFP/Cy3,Y,X,log_mean_ratio_GFP/Cy3
100,9762,305.343796712,568.4140508219999,0.5378221459920001,1.8795180350599998,30.5327124129,22.8426183621,0.055712549273,0.19644410511399998,5651.5,4903.0,0.6310153796451183
100,9763,262.690654206,987.774766355,0.286885741931,3.77976016285,22.5631948785,275.802253281,0.0811468628619,1.07908553713,5648.5,7346.5,1.3296605586370431
100,9764,271.159695817,1033.66920152,0.278569665788,3.82588198883,22.464318371799997,255.75055218900002,0.07116908666380001,0.9563865659119999,5650.0,590.0,1.341789026012824
100,9765,282.17139479900004,968.985815603,0.306986705531,3.4523343628800003,22.806985050300003,221.15035542400003,0.07470582843830001,0.82536140296,5652.0,1675.0,1.2390506291562182
100,9766,305.34310344799997,577.932758621,0.529843761772,1.91282602813,32.2228961865,34.7072082741,0.061452530366099996,0.222440044758,5650.0,2509.0,0.6485817444146519
100,9767,329.989520958,586.766467066,0.563322736487,1.81586213785,49.870144649,34.875432065700004,0.0849951999848,0.273687282978,5652.0,7944.0,0.5965603620165537
100,9768,561.4026927780001,672.188494492,0.812645350084,1.3819919462999999,237.10118099599998,73.6306486849,0.27282163463799997,0.464747166417,5654.5,1112.5,0.32352589775975676
100,9769,272.171548117,1032.97154812,0.283267045615,3.8132499210699997,22.932679951,274.711839946,0.0803943423983,1.0328435244299998,5652.0,2587.0,1.3384818231990263
100,9770,1029.15217391,580.055555556,1.7756455411200003,0.618127695523,271.35494436,32.7643364727,0.466875838384,0.224228438639,5649.0,4768.5,-0.48106021580900654
100,9771,658.4524714830001,583.332065906,1.1188664988400001,1.1357023703,337.688326966,30.4073943448,0.550965385315,0.524413195624,5655.0,1947.5,0.127251287996142
100,9772,266.438802083,1076.42447917,0.27537766870499997,4.05879057084,21.6802378481,358.33000535,0.0902343684602,1.369422471,5653.0,4671.0,1.400885040280248
100,9773,312.164948454,597.508591065,0.523647792366,1.93273427113,33.6098538608,38.137061937199995,0.05749623873930001,0.212510850711,5657.0,352.0,0.6589357211074645
100,9774,306.054331865,601.130690162,0.510898174819,1.99503687164,38.5570688979,35.9258775303,0.0707610914668,0.276269812938,5654.5,419.0,0.6906625321960989
100,9775,1458.89074355,617.130500759,2.35387757621,0.530683177779,583.089802652,38.3960824249,0.913381943873,0.304550774624,5656.0,1221.0,-0.6335900878247952
100,9776,270.716796875,569.48828125,0.47676171647699994,2.11911318115,24.712484807600003,35.9124893863,0.04835352782959999,0.21532269241799998,5656.0,2722.0,0.7509976903892587
100,9777,664.3739999999999,575.146,1.15476554817,0.950967746395,188.906098695,25.691490497800004,0.32437992451,0.316099677457,5654.5,2939.0,-0.05027513247455989
