ObjectNumber,Area,Compactness,Eccentricity,EulerNumber,Intensity_MEAN,Intensity_MEDIAN,Location_X,Location_Y,FirstClosestDistance,NumberOfNeighbors,PercentTouching,SecondClosestDistance,C19H24N2O2,C45H86O13P,C48H81NO10P,C10H14N5O7P
1322,3610,1.3213799014187446,0.5428717039340966,1.0,0.014943916867603225,0.013855191878974438,1562.2479224376725,251.2927977839331,51.57760149989623,4.0,43.25,80.02291442909852,1784.9791919123518,2199.7303065836,6097.504679658987,185.80761573958569
1329,2456,2.6645708335207043,0.9668430803229586,1.0,0.012652233092065791,0.012237736023962498,1368.9637622149835,260.1478013029316,81.90033623894281,3.0,12.568306010928962,85.07602670783629,4539.994152181952,2459.3429330679082,9497.798865685096,971.3346846541003
1331,2769,1.642295451021704,0.9356566313870875,1.0,0.013435147325994306,0.012726024724543095,731.1292885518242,265.38064283134736,51.29418558446064,2.0,20.0,85.55746062764446,4257.121125252016,978.27248554845,3300.1325654060606,282.70052497617667
1334,3327,2.927615555874167,0.964392436588788,1.0,0.014974214454179532,0.014236667193472384,1180.687706642621,304.247670574091,80.90565605652344,2.0,21.728395061728396,105.17639924236866,4517.240815747829,2490.057012562771,7114.961961448644,151.94853485924318
1337,5780,3.289712135290612,0.9820987129584772,1.0,0.015332460666404053,0.01335164438933134,1827.3323529411769,295.9036332179928,76.42218354175456,4.0,34.35374149659864,89.47778583871354,2917.6206337080935,1384.7694514303632,3604.4515947210243,67.58582985475475
1341,1735,1.1191695980381169,0.7479748654104986,1.0,0.02965767254398046,0.025581751018762592,247.3158501440921,293.9054755043228,38.910682416977856,1.0,33.97129186602871,83.53998592249974,3708.984781740211,2372.3205709550243,6804.407766552289,405.0931032382163
1343,1498,1.1907670648468482,0.5404603103553016,1.0,0.018973554845449225,0.015304799191653728,1993.4479305740992,294.4712950600799,71.20523398750676,0.0,0.0,96.80394874400578,5580.347768062304,3813.0645654502036,10413.243459493173,562.838147139349
1350,3526,2.9936603190950875,0.9524189993236882,1.0,0.015285009082979391,0.014785991981625557,1899.9739081111743,319.64293817356815,66.53890386751065,1.0,26.90582959641256,76.42218354175456,7444.6725795432885,3402.029029524776,11943.506485966516,792.1048312810997
1354,921,1.1509231433741007,0.7379882308319169,1.0,0.01930735149723149,0.016372930258512497,26.6406080347449,303.9391965255161,37.488567998879056,2.0,67.11409395973153,51.66755720046567,2814.2625593354437,2244.019877373418,9182.329509493671,327.6370401503165
1355,6740,2.3085251623151937,0.9669581341214776,1.0,0.0193397259341072,0.017074845731258392,1602.331008902077,338.9577151335309,57.65775611657414,4.0,32.770270270270274,96.39393940712587,2606.3632911859563,2116.870277582213,6565.314541129179,82.60205654765285
1357,3420,3.0655210123834613,0.9413362768506764,1.0,0.014310455180388709,0.013153277337551115,1321.68567251462,337.4880116959064,90.64615771970276,2.0,6.25,122.85595993900438,3462.380832952737,1254.2191548002775,5928.305588489224,284.84256341214746
1363,2475,1.2737101030892972,0.7943419385565558,1.0,0.017055739453344633,0.015457388944923878,26.868686868686837,341.4270707070707,37.488567998879056,3.0,57.400722021660656,57.98597637889293,3267.8014646060083,2104.497075485638,8345.811465458839,319.10314429112253
1364,3766,3.802151604451412,0.9841758970513188,1.0,0.01638553569954437,0.014740215614438057,96.77827934147649,296.16728624535335,70.56695774747546,0.0,0.0,83.2814457681459,2593.5898483855813,757.3578209213063,1956.2495634827435,0.0
1369,3420,1.9194142550920728,0.9509174968890876,1.0,0.017848366483152786,0.015243763104081154,339.24269005847987,356.4535087719296,79.43903051672717,2.0,24.731182795698924,82.68060151638491,2003.592041015625,1862.7918701171875,5966.68603515625,411.3923645019531
1377,2484,3.4366623710518263,0.9860783374945004,1.0,0.01412860122239352,0.013183794915676115,487.960144927536,336.52616747182014,49.82138753451602,1.0,2.8011204481792715,63.01762578428518,4826.365031580772,1286.9664348479241,6826.423542637978,0.0
1383,3484,4.20215232478257,0.9604891415515608,1.0,0.014285698764953213,0.01338216196745634,1509.915327210104,383.3318025258325,47.581328555921885,3.0,27.201565557729946,86.17978050338733,3578.7530172457728,1488.8208517762528,4484.1677977065465,291.586851895909
1384,2411,1.1909398084250136,0.7485426437317658,1.0,0.02849004963066773,0.026680400595068928,621.4823724595603,354.1563666528409,47.74455086554363,2.0,28.346456692913385,49.0732598280598,3640.004983498232,5830.2434438440905,12156.438918510494,0.0
1390,2770,3.6206461184481413,0.9584166461556548,1.0,0.015492308771721884,0.013687342405319214,1556.5826714801442,374.0505415162447,47.581328555921885,3.0,30.337078651685392,57.65775611657414,1853.5302734375,1057.6889038085938,3381.9103393554688,287.68017578125
1396,1810,2.3110729445716336,0.9612885079543898,1.0,0.021707493114125655,0.0156557559967041,30.751933701657435,399.28287292817686,57.98597637889293,2.0,27.60942760942761,88.0951393094257,3906.532714843752,1908.0032958984373,7167.72021484375,307.0846252441406
1397,2061,10.635160885672905,0.9968244842520276,1.0,0.011998003936150824,0.011490043252706528,1892.6521106259088,385.7777777777767,66.53890386751065,0.0,0.0,111.10370202808441,5008.3789028114,879.441289337588,2736.226901202135,123.76135044366544
1402,1793,1.0787978542309549,0.6079263152938732,1.0,0.03458593914059873,0.03644617274403572,599.4344673731175,396.50529838259877,39.77272877407092,3.0,62.31884057971015,40.48692479504109,3541.9656050688704,4177.708956610833,9909.688755792831,278.1442191496792
1405,2762,11.214790810177774,0.9910591084854437,1.0,0.011491656796716742,0.011306934989988804,172.1926140477915,333.6477190441708,84.21463484444273,1.0,7.3732718894009235,84.9879198660675,3145.1318359375,477.77224731445307,2090.964599609375,100.13541412353516
1416,3817,3.2395879937420387,0.8594751093713533,1.0,0.01618080764078336,0.013450827915221451,1645.903589206183,440.45402148284006,110.45392685147272,1.0,9.914529914529913,111.29981354474806,5455.14306640625,1884.2332214355465,8594.29013671875,144.70888977050782
1417,1055,3.4869179335318,0.9507794429400652,1.0,0.01079078987991146,0.01033035758882761,744.3118483412318,416.57251184834126,83.84050261433742,1.0,4.924242424242424,97.76893053987251,7799.072737984035,632.2553799394249,2657.018258357393,190.3951022383096
1426,1715,2.2052451309218606,0.9304843763358256,1.0,0.0121390903257268,0.011612115427851677,1412.445481049563,440.29795918367336,101.42048828900069,2.0,10.738255033557047,109.82295621077215,8173.897330216537,2637.1441775344488,7420.0391855314965,301.9923143762304
1427,2258,3.655841943523547,0.9349565426122308,1.0,0.015102586627503125,0.012344548478722572,1150.5952170062,427.25553587245327,86.73690121829878,1.0,5.825242718446603,112.90649980778223,4762.19144520861,696.9831039753366,1787.9173272315493,0.0
1429,5002,1.8086334123632868,0.6063352798428767,1.0,0.012299494744214814,0.011490043252706528,526.6155537784887,454.5897640943624,76.41610752298574,2.0,3.5294117647058822,93.14719176724016,2410.8977563105427,2018.009308863117,6133.7010752191945,440.20985123742963
1442,1491,3.6438136790032254,0.9810927947042964,1.0,0.012614339798386569,0.012207217514514923,419.91616364855804,444.07780013413844,71.71353704179698,1.0,5.882352941176473,74.01943615930483,6803.080047447646,2048.7605325589006,5741.846490510471,0.0
1445,2895,2.589406200649909,0.9575678969049274,1.0,0.014083502800501432,0.012863355688750744,274.61278065630404,496.28048359240074,46.59653377404899,1.0,12.268518518518519,120.70764952714286,5391.463032774819,984.9032428122017,2892.1607959563758,131.15723992425043
1446,3300,1.6458700549151593,0.7388399711297141,1.0,0.011199354612353172,0.009994659572839735,842.6854545454544,474.4833333333329,99.75438216975829,0.0,0.0,114.15353539286457,7442.778523326609,1471.1538009555645,4890.193631015344,313.19429816564843
1452,1201,4.306144548069169,0.9665042654509141,1.0,0.01434221016716128,0.011604486033320429,438.87593671940067,515.6278101582016,59.091497988364885,1.0,5.246913580246914,74.01943615930483,5488.468502321105,3016.946651735168,8889.371058367302,202.04488649230075
1464,3231,1.7954782501012376,0.9228129258258441,1.0,0.018406541204049432,0.018524453043937683,1269.9387186629529,531.3011451562986,73.20906057961683,3.0,29.201101928374648,74.68162373700106,2036.741455078125,1473.711181640625,4444.6162109375,292.0906066894531
1469,2488,1.5204007181447103,0.9248249901303319,1.0,0.016161824988315057,0.01467917952686548,1109.7704983922831,532.522909967845,51.475827267209866,2.0,38.57142857142857,74.78840762077459,3521.0219396642738,2745.552248568149,8922.316709776183,404.610219457128
1471,3305,1.5079465437932258,0.8832188355551451,1.0,0.011908076167298248,0.01110856793820858,1153.260816944024,560.0611195158849,51.475827267209866,2.0,24.675324675324674,79.49924653641136,3963.8837099514412,1605.2334246178837,7878.553411661246,287.3827709902032
1478,5947,2.895852055884536,0.9649767498724766,1.0,0.020433380191856608,0.017624169588088986,1010.5266520934924,578.4313099041533,79.41447886623634,2.0,11.147011308562195,80.35839268964929,1017.8700810821964,657.9203551386444,1822.702313490317,75.18214352030151
1484,2678,2.1441639669085117,0.963253100574366,1.0,0.011336815220048571,0.010696574114263058,803.6519790888724,566.2837938760267,79.98749443150679,1.0,6.876790830945557,95.7737603682395,5135.679367892884,1812.209077690715,6803.271204180055,302.8124437030591
1485,2609,1.5120004549542967,0.9140882504250428,1.0,0.024468505539816773,0.018623637035489082,447.45036412418494,574.0939057110004,44.99813797336852,2.0,52.6984126984127,59.091497988364885,2445.737058313881,2578.379423560166,7786.907783322215,352.461725746713
1489,3429,1.0681843811138727,0.6631805279379811,1.0,0.08817335259990662,0.057740140706300735,1454.9693788276463,575.2814231554394,64.53454435782342,0.0,0.0,83.22311727247147,2511.933332632709,9401.756001655627,8525.235944937396,0.0
1491,5871,1.7931497986287812,0.9043821691026556,1.0,0.01222435837404384,0.011245898902416228,898.5332992675862,579.3278828138309,95.7737603682395,3.0,16.946308724832214,99.1929983575758,3983.130372167615,1827.8154813968,6978.598683793935,455.5318662485381
1497,5616,1.9019263844459184,0.9272615209872596,1.0,0.014330623561298831,0.01350423414260149,602.931445868946,548.0357905982905,90.71700743437893,3.0,16.90391459074733,112.77790624305374,2446.702623121061,2036.389790600924,5429.5082817688735,140.66505132792096
1498,3599,5.863062299957115,0.9751583368311988,1.0,0.013735167633262848,0.012649728916585444,1864.1389274798557,565.9352597943875,70.99504133941558,4.0,16.36904761904762,103.49832171188477,3088.8459434408264,1016.284038547068,3503.4956326194288,194.7906653226632
1501,2105,1.4257998144084232,0.7473168803162614,1.0,0.021447320167205325,0.01851682364940644,1086.809026128265,603.6992874109264,66.51828580475816,2.0,17.375886524822697,74.78840762077459,2972.881286318921,2147.842992195452,7502.291080469292,250.15432390549546
1515,1811,1.4784232837221882,0.8395695888948501,1.0,0.01549448781970257,0.012985427863895891,650.8503589177244,625.064053009387,53.60189899738081,4.0,72.53521126760563,61.8668461858453,3288.7444617764263,2304.4933555654234,6243.286944088521,231.0930055963913
1519,5271,3.7068876753475286,0.9301533858507132,1.0,0.014089595008142513,0.012237736023962498,1966.6492126731173,551.6683741225575,88.07418764980589,4.0,18.60776439089692,103.49832171188477,4528.348153317139,3694.97798784076,13608.623986673008,225.31714142423118
1522,3984,4.561908175986336,0.9891028348334364,1.0,0.017062574059068483,0.015259021893143654,1832.8644578313251,675.6746987951806,44.35866774981162,3.0,22.597864768683273,57.262226291379996,2110.5177176339284,1182.257152909992,3114.9303029805683,99.32484823916138
1524,3135,3.3076212422467672,0.9534043350476714,1.0,0.015031217220439866,0.013801785185933113,423.94545454545437,633.8835725677827,64.24394942054373,2.0,18.39323467230444,87.75052130365162,9911.184587445174,6256.389040227522,19735.03169544956,1231.524429053591
1530,1727,1.4241437565676311,0.8948823765096671,1.0,0.014648652307637419,0.013611047528684141,336.90272148233953,645.0063694267515,87.75052130365162,0.0,0.0,121.35858120512569,9533.894989013672,4353.25691986084,14183.707305908203,752.8524713516235
1531,2201,8.213576074197249,0.9880786998295714,1.0,0.011597057806580977,0.011306934989988804,1508.5224897773737,611.2921399363927,64.53454435782342,3.0,14.23290203327172,80.22693523345566,4669.622941701426,6144.898588536149,7075.2118230270125,190.7150742159052
1534,2221,1.9254496787167188,0.9247205801224212,1.0,0.014954734721943528,0.013511864002794027,1707.0130571814498,628.7145429986494,48.187394867206834,3.0,29.677419354838708,74.22756154301669,3475.475550075035,3120.8988375044137,8726.833896098164,223.25696352511486
1535,2691,2.0233351984346646,0.9224448344772196,1.0,0.013298217855069948,0.012252994813024998,5.821627647714649,639.6744704570788,110.01333313251648,2.0,5.420054200542006,116.65886873567915,3529.4013671875,1802.10400390625,5889.16845703125,276.9754638671875
1538,2869,1.6936597576271697,0.9129650623777584,1.0,0.013926280203573057,0.012756542302668095,1786.147438131753,642.5615196932727,51.95293294176164,2.0,13.268608414239482,57.262226291379996,3548.003163560529,2554.614187080169,6549.950560382594,230.9197496075496
1539,3860,1.5239576195874864,0.9029762650899594,1.0,0.013909511744175007,0.012878614477813244,818.1880829015545,644.9393782383413,53.29564963209342,3.0,24.63054187192118,78.46727525592726,3478.2245749889958,2132.7198108082084,6836.856603488117,469.3596223643128
1540,3039,2.610124771792928,0.9641183867194836,1.0,0.014126917061387669,0.013244831003248692,1433.490621915104,655.685093780849,83.22311727247147,1.0,8.262108262108264,83.58388313714924,1894.2469550981125,1079.2307680168497,2977.117386786811,141.328463362197
1541,3367,1.39705717711195,0.8684076796761685,1.0,0.013441743648643924,0.012344548478722572,704.831303831304,655.2892782892786,39.439709460278074,3.0,47.27272727272727,47.577901024770576,2016.835541763005,1729.2763929834064,7554.8699728761085,119.19682371424204
1546,6083,1.9393978735231985,0.9500211778232559,1.0,0.015013683621148353,0.013778897002339365,746.8469505178368,677.6128554989314,47.577901024770576,4.0,59.16334661354582,68.51056513311633,2019.5539322281736,2070.8592298687327,7532.5590449492565,289.8062107662372
1550,5019,2.025381033935876,0.9135528869271976,1.0,0.014249895673158354,0.013092241249978542,940.3319386331932,669.284120342697,95.80185236347958,5.0,39.679715302491104,99.13190588396007,2113.6005767931874,1981.174184377405,5849.157425482618,314.307651478673
1560,2130,1.118936938584468,0.7137608907314038,1.0,0.036579393052841434,0.024933241307735443,846.778403755869,689.9173708920189,50.74067130391054,2.0,37.39495798319329,53.29564963209342,2041.3236347066947,2167.464110275794,6229.388608735184,427.1078927928002
1561,3674,1.695540208035166,0.9162667382499988,1.0,0.020625163985174968,0.018066681921482086,1686.3897659227,700.019597169297,41.17480572644057,3.0,42.424242424242415,74.22756154301669,2865.358507879849,3444.0198932516164,9427.08068426724,450.8016904633622
1562,2337,1.5814501846524402,0.9222957848280718,1.0,0.013000203596023946,0.0120088504627347,1536.2956782199408,686.5584082156606,80.22693523345566,2.0,15.0,95.4633864658777,5191.123690081226,1586.37728229487,6314.712105611799,459.72904506702935
1568,3612,2.900583826652535,0.9524430545567234,1.0,0.017687960890104226,0.012848096899688244,1214.5351605758583,707.9792358803988,70.75997394274451,0.0,0.0,92.75181212470972,4875.853700550866,1592.0678968701952,5565.159201177158,229.98021454385258
1575,3114,2.8712967973487884,0.9684173278387026,1.0,0.011872582475390995,0.01107805036008358,1454.9222864482977,736.4746307000642,79.96961140991532,2.0,3.9408866995073883,83.58388313714924,3407.395539436933,898.4894486659548,4199.350396823389,80.3856360875263
1577,3246,2.4459465763733177,0.9359647262866552,1.0,0.01397224365376643,0.012909132987260818,646.119223659889,727.1410967344423,57.70351217772353,4.0,31.28712871287129,73.04363748506191,2676.6512241363525,864.0312395095825,3014.851964950561,200.11122739315041
1583,3350,2.461094740927181,0.962067813522802,1.0,0.014457609066600674,0.013778897002339365,787.0826865671647,733.0635820895527,41.77090425311136,4.0,72.0,60.179862421141614,2826.6130065456014,3184.7556472310284,10698.265578473558,539.8304973638259
1601,3270,4.5973379752172265,0.9732150683598436,1.0,0.012813654096102177,0.011612115427851677,871.5229357798171,740.6455657492361,43.01513646222785,4.0,23.981900452488688,56.44148845092538,2766.5901469905098,2285.889124310137,7670.516820928159,249.86174610745164
1603,2002,2.7269661042170568,0.9684736854820448,1.0,0.023368811023400188,0.018554970622062683,442.2617382617386,766.943056943057,77.27195488712243,1.0,7.738095238095237,108.43333258590229,5480.138427734375,2414.651403808594,8030.140087890625,491.40433044433587
1616,3293,5.830626297410133,0.9257722036854296,1.0,0.01323752829605912,0.012832837179303173,1022.0252049802612,777.0294564227152,55.6865390221457,3.0,24.31972789115645,83.9826031662133,7576.731361182958,1280.0324744147224,4216.696744351773,663.5650766218031
1620,3939,2.9052510134629417,0.9721544520571982,1.0,0.013791800626984143,0.01269550621509552,793.9200304645851,792.8537699923841,60.179862421141614,4.0,42.402826855123685,65.506110341536,3135.841560361481,2603.118122667369,7824.523144300514,352.71896078806185
1628,3544,4.170023538922347,0.9726042922396712,1.0,0.017926823456995568,0.013595788739621641,1770.6901805869074,839.0420428893904,65.49236763813525,1.0,16.73076923076923,71.8241340164825,3016.563763816611,3783.3402992455076,9710.290015976958,51.2888379078991
1631,6410,1.897045731934128,0.9440807363801516,1.0,0.012681630377726,0.0117647061124444,1668.3391575663031,829.6840873634947,39.34844142304924,3.0,37.342908438061045,84.42957748170352,2063.4123479983227,1910.6895680687974,5669.515098097636,160.20537146157014
1633,1371,1.5676751446069768,0.8300300688445126,1.0,0.014653736321944374,0.013305867090821266,347.93216630196935,820.4194018964249,32.00577358447407,2.0,46.72131147540984,59.45706144669259,5151.746609157985,4888.999885841653,15231.975481951675,428.24777913976607
1635,1649,2.2883944205194444,0.9691303525661888,1.0,0.01063109670125802,0.010131990537047386,616.7368101879929,820.3262583383871,47.59727125582928,4.0,23.809523809523807,93.02339272295954,5404.119256532763,1533.4493247173496,5934.051919863841,292.075528843739
1638,1520,1.6331138590768501,0.9322503010128844,1.0,0.029655106101601724,0.020340276882052425,1317.205263157895,813.5927631578948,36.97990767183889,2.0,31.18811881188119,47.65234485238865,2603.033613755054,4899.284311957757,13581.834818796327,172.95160286381562
1641,3188,4.298065033668049,0.9086835757195948,1.0,0.015436956170073462,0.013321125879883766,1385.006900878293,794.6493099121712,70.39827056427663,3.0,14.159292035398233,71.18047540294626,4856.7632717290635,5075.10189214907,16660.38283504651,296.6518624561256
1643,1836,1.4912901687635884,0.8972086278314576,1.0,0.017167272397229743,0.01449607126414776,378.29248366013053,810.2892156862745,32.00577358447407,2.0,47.52851711026616,72.65991401562465,4085.5106986772894,2777.861066459429,8635.903912534808,286.21943369950395
1657,4394,6.652902094420807,0.9896894016845664,1.0,0.011042566007087121,0.01028458122164011,528.5646335912606,849.9745106964042,41.25089123229007,2.0,7.646176911544227,93.02339272295954,3897.2524270655226,1515.1456564685068,5279.159382514268,244.84951687357614
1658,2199,4.76545790799807,0.9861353881186024,1.0,0.01358329827048938,0.012359808199107649,1261.2705775352433,795.4829467939967,46.47061022869582,3.0,14.457831325301207,58.79332023656227,3820.852879378161,2256.0210953670376,7026.336948268269,434.2028785230913
1663,2162,2.5005559423824266,0.9674657390181832,1.0,0.01215064208838265,0.011734187602996826,723.2710453283999,858.2668825161891,26.51934218360657,2.0,26.72672672672673,78.88788263629618,5822.3689022514745,2173.6460571289067,5830.077902005412,410.2013423649345
1665,4180,1.3366456024320046,0.8080957016317533,1.0,0.02438290590647625,0.021301595494151115,1344.7016746411482,853.3191387559809,42.143006069610145,5.0,43.621399176954725,48.31394790965235,3736.552796804656,6757.117913849097,21921.96070414879,328.19122144714964
1666,3174,3.4196958334949215,0.9851808225562066,1.0,0.016353402517104508,0.015075913630425932,1112.0614366729683,843.293005671077,46.14441630214871,5.0,79.90196078431373,47.166969827766934,2341.9823321473605,1819.4076932357907,5466.64709116336,291.42103474612725
1669,2911,2.5467390904551954,0.8882032716622766,1.0,0.02472408163917613,0.014023041352629663,289.32978357952584,830.4644452078328,59.45706144669259,3.0,6.698564593301438,70.0936304667011,5151.746609157987,4888.999885841652,15231.975481951675,428.247779139766
1672,1760,3.0184833331761967,0.9737207981380079,1.0,0.012366110837584446,0.011352712288498878,701.7176136363641,873.7176136363641,26.51934218360657,1.0,22.364217252396173,76.6386233139136,4625.287322274881,1430.5187351895734,3936.173763329384,122.3254001129295
1677,3265,4.037743611648449,0.9863282730370306,1.0,0.01265722557597125,0.011337453499436378,874.1464012251149,879.934150076569,78.84031273689939,3.0,13.174946004319654,118.40296939271494,5703.706841320041,1850.052558998688,5098.469842393231,175.03450523119255
1678,2303,1.4791987831510645,0.9153272302246822,1.0,0.014037571431720354,0.01333638560026884,335.0976986539288,883.5531914893618,52.16584132374089,1.0,34.36293436293436,64.42514220530433,2276.9343976704267,2475.4830743170505,6418.126058658694,587.2330920732351
1680,1983,1.3456463762402715,0.8535213776198352,1.0,0.0133014349445355,0.012436103075742722,1605.193645990923,885.7286938981351,45.95187160266429,2.0,17.938931297709924,75.50452164970027,3070.58818359375,2044.68837890625,5457.3193359375,263.50517578125
1684,2956,3.0978613696016546,0.9784005116312728,1.0,0.011469364420514608,0.010879682376980782,387.2506765899866,882.394790257104,46.20291645474148,3.0,31.276595744680854,52.16584132374089,3395.694010743321,3671.205853413537,7511.89481024413,226.73005200160517
1685,3337,3.3896439885879506,0.9779135121788552,1.0,0.016340034782070446,0.013900969177484512,1268.1947857356909,905.2100689241834,57.561439100966034,5.0,26.63755458515284,66.59413917501195,2411.427066670816,2858.3375822527196,7124.272587014842,194.399222918462
1692,1951,1.9383378601518682,0.9441189931724792,1.0,0.0216105839892504,0.020462349057197567,1078.8554587391081,875.3347001537672,34.972345304001514,4.0,79.07801418439715,46.14441630214871,2306.2879324057667,2319.52158379309,5917.7209699178475,137.67785345647758
1693,2974,5.102538306945713,0.9717456327628808,1.0,0.01183452090031136,0.010894942097365856,815.5188298587759,932.6466039004708,78.84031273689939,3.0,10.37344398340249,79.30676572723402,4763.7738628472225,1371.436566840278,4669.156490885417,390.11850965711807
1694,2758,3.0137681696503287,0.9550947929701644,1.0,0.014710753952997903,0.013138017617166042,1575.3023930384334,920.6298042059461,45.95187160266429,3.0,31.48148148148148,61.1790527745463,3090.184403431567,1150.378056393394,3109.558979018328,151.75678893785437
1697,1925,2.9137374816584183,0.9607442112530988,1.0,0.011372775041147486,0.010589761659502985,516.9246753246755,889.5490909090909,41.25089123229007,1.0,4.0462427745664735,100.10901416169509,3197.164835908987,1966.2213562457232,5461.857036952555,492.0239199895929
1702,5873,2.911888738877189,0.9081578672002986,1.0,0.021795872152650882,0.01336690317839384,1038.4178443725523,938.351609058403,74.87543965515962,3.0,11.649484536082475,80.53274007293952,3054.7188900809306,1636.298855539389,4905.132117480802,128.4532438922827
1705,2713,4.062737283338218,0.9587904507125512,1.0,0.01174174716017819,0.010482948273420334,632.618134906008,930.6203464799114,88.0210747060326,1.0,3.96039603960396,89.51345689822867,5961.560536104091,1254.9545135498047,2825.61904240456,550.0280162266323
1710,2887,2.2086018061755675,0.9347053148946464,1.0,0.013560624690910277,0.012481880374252796,1217.447523380672,932.3768617942501,34.37487127820825,3.0,26.44230769230769,57.561439100966034,8592.047343749999,12015.361464843747,26613.66703125,540.8413073730468
1711,2591,2.6942519806792067,0.956481335290042,1.0,0.014788200788161081,0.012542916461825373,1400.3384793516016,898.3249710536475,64.94228551118475,3.0,9.62566844919786,71.5610157781093,4325.225358442826,6386.590372721354,19803.467684659092,340.4465958566377
1717,2510,2.141952827806174,0.9541068171264308,1.0,0.014166719217847781,0.013015945442020891,1337.2764940239044,913.8390438247011,60.973701025323976,4.0,47.852760736196316,64.94228551118475,2430.583294878949,3563.255737751831,11674.454294728708,346.70725605164694
1718,2788,1.4791933299945492,0.9064195057948721,1.0,0.014092494958445131,0.01350423414260149,1722.7604017216645,945.763271162124,48.53072801800646,3.0,38.21656050955415,67.4816592389478,2089.5292889994957,1942.4097230972784,6215.398469002017,262.0651028540827
1720,3006,1.5123614212803973,0.8995386455723517,1.0,0.012161846658374794,0.011474784463644028,1986.7857618097137,927.1590153027278,75.00652095797376,2.0,24.722222222222207,87.17477181453665,2654.565902709961,965.428379058838,3531.216522216797,359.39978313446045
1723,3273,3.095556140225047,0.9796143382093851,1.0,0.011977050226498162,0.01110856793820858,375.172013443324,938.6397800183317,50.79426256859283,3.0,32.278481012658226,57.52732373969046,3357.1667209814445,2992.357713113735,5969.671237591766,486.2992237474413
1729,3602,3.734956875178817,0.6251508302542821,1.0,0.0110678745063693,0.01042191218584776,272.3734036646308,935.2543031649084,81.2855591749969,2.0,8.853410740203193,86.22286187125479,3576.5705004422166,1966.4189342570755,5092.568628390331,338.6070780052329
1736,2780,1.6688438151297331,0.9326711847142716,1.0,0.014922017180327353,0.014099336229264738,1183.141366906475,934.5492805755393,34.37487127820825,3.0,57.85953177257525,79.05485041328284,2599.99550741683,2260.948272790085,6374.933401355565,396.40963808486185
1747,2133,4.853826728004705,0.9914989681577674,1.0,0.011076576323141471,0.010574501939117908,67.14580403187983,966.8213783403658,66.62571623407406,0.0,0.0,99.04848241833521,2237.5601687406715,1663.5595912898405,5162.869976726326,247.4476878089051
1748,2956,2.0459846756426505,0.8779770797878522,1.0,0.012131794908743084,0.011291676200926304,436.8765223274693,983.9577131258457,71.06577122174058,0.0,0.0,71.86024323935945,7595.476318359375,4555.6259765625,8692.283935546875,465.1357727050781
1756,3215,3.3937736999652146,0.960286814635385,1.0,0.015483797122876437,0.014099336229264738,1332.4311041990668,1018.1461897356148,63.89991148793681,5.0,17.510548523206747,91.816588824172,3239.987717744159,2135.843397871091,4180.698269229129,174.0015609126019
1757,2016,1.2921916135932907,0.8739335701173196,1.0,0.061808749647637364,0.035690851509571075,1770.2276785714284,993.7281746031745,44.00015628614495,2.0,17.796610169491522,67.4816592389478,5365.404036642775,5012.172286600233,16691.0594450694,1433.6643552405703
1758,2616,5.428689721805072,0.8409236672618603,1.0,0.010994137063464408,0.010360876098275185,813.8126911314985,1011.9350152905199,79.30676572723402,1.0,3.4375,145.13574677140042,8875.256005859375,1728.5125850423178,6076.478561197916,173.85780695597333
1760,1881,3.291751830001924,0.9829078638581122,1.0,0.012511919453841124,0.011535820551216602,1157.877192982456,1017.2971823498137,45.46418105581454,3.0,32.58785942492013,86.51874786488787,4827.876232910156,3168.6803237915037,7162.602090454102,184.3956227302552
1761,3060,1.6662446327905611,0.828555162471025,1.0,0.011747621872851905,0.010559243150055408,1697.6316993464052,987.2816993464048,48.53072801800646,4.0,12.470588235294118,65.67073223935475,3687.552249821089,5828.160845807492,18161.59143532324,622.3808120844018
1763,2616,1.974109323196083,0.9585735742024586,1.0,0.01637774863741745,0.01426718570291996,367.10474006116215,1001.1563455657488,63.034925776644535,0.0,0.0,71.86024323935945,2214.0537109375,1547.575927734375,4298.3017578125,337.641845703125
1776,1290,2.2377913876892714,0.9391952767315359,1.0,0.012807110125242278,0.012191958725452423,533.1093023255814,1015.6961240310079,43.9596091812033,1.0,24.390243902439018,57.08780548256489,2559.1578776041665,487.27657063802076,1101.17041015625,93.74453735351562
1784,3496,2.244243710430177,0.9469857912278928,1.0,0.014148871420090912,0.012985427863895891,1796.6644736842104,1028.9007437070936,44.00015628614495,2.0,18.048780487804876,60.83978757397564,2895.4170399453474,3970.9533278416084,14755.153846496121,123.55588975507713
1796,3551,4.214911453589869,0.9888019887589156,1.0,0.01496016263822264,0.01191729586571455,1165.607152914672,1062.099408617291,45.46418105581454,3.0,19.360902255639093,92.60786429949442,5749.954507411386,1640.087966608364,4742.717545775321,535.6045708675399
1800,4674,2.0833737276930058,0.896489570080234,1.0,0.011489217646003956,0.010498207062482834,1915.6195977749248,1056.8799743260597,35.73918695588817,1.0,32.6530612244898,64.39242542044924,2015.5967993995675,2263.453187750685,6569.757942742102,202.36070613483258
1802,2041,1.2222133164252589,0.8031203441928864,1.0,0.024013708239956952,0.02206454612314701,1665.4370406663397,1044.5193532582066,55.80391503135312,1.0,15.918367346938775,65.67073223935475,1714.364501953125,1592.23388671875,4875.6728515625,301.7469787597656
